id,method,verdict,escalated,uncertainty,is_demo,calls_per_item,provisional_pro,provisional_con,Rationale
404,annollm,No,0.0,,0,1.0,,,Drawing legibility at a chosen scale is a subjective document-quality judgment.
405,annollm,No,0.0,,0,1.0,,,"Assignment of parking spaces is an operational/administrative matter, not a model property."
406,annollm,No,0.0,,0,1.0,,,"Availability to permit holders is a management policy, not verifiable from a BIM model."
407,annollm,No,0.0,,0,1.0,,,"Requires comparative judgment across fire, structural and accessibility provisions plus external submission evidence."
408,annollm,Yes,0.0,,0,1.0,,,Height above the lowest fire-department access level and sprinkler coverage of floors above are single checkable geometric/system conditions.
409,annollm,No,0.0,,0,1.0,,,"Operational status before occupancy requires inspection/commissioning and construction sequencing, not model geometry."
410,annollm,Yes,0.0,,0,1.0,,,"Area ratio limit computable from model geometry, with the summation clause merely specifying the calculation method."
411,annollm,No,0.0,,0,1.0,,,"Requires an area-weighted thermal performance analysis against a hypothetical reference facade, i.e. energy calculation beyond model data."
412,annollm,Yes,0.0,,0,1.0,,,Presence of at least one accessible compartment per toilet room on accessible floors is a countable model check.
413,annollm,No,0.0,,0,1.0,,,States a calculation definition rather than imposing a compliance obligation on the building.
414,annollm,No,0.0,,0,1.0,,,Defines how net volume is computed rather than prescribing a checkable building condition.
415,annollm,Yes,0.0,,0,1.0,,,Mounting height alternative with a 'whichever is lower' rule is a single dimensional check from model geometry.
416,annollm,Yes,0.0,,0,1.0,,,"Simple spatial prohibition on device placement relative to partitions, verifiable geometrically."
417,annollm,Yes,0.0,,0,1.0,,,"Sign presence, side of door and sightline from the stairwell are derivable from model geometry."
418,annollm,No,0.0,,0,1.0,,,Visibility 'without the user having to move' depends on user perception and subjective judgment.
419,annollm,No,0.0,,0,1.0,,,Compound requirement whose 'distributed uniformly' criterion is vague and judgment-based.
420,annollm,No,0.0,,0,1.0,,,'Consistent locations' is subjective and it combines two independently failing requirements with the height range.
421,annollm,Yes,0.0,,0,1.0,,,Existence of accessible seating on each balcony level is directly countable in the model.
422,annollm,Yes,0.0,,0,1.0,,,Prohibition on confining accessible seating to certain levels is decidable from seating locations in the model.
423,annollm,No,0.0,,0,1.0,,,"Air velocity in the occupied zone requires airflow measurement or CFD analysis, not model data."
424,annollm,Yes,0.0,,0,1.0,,,Collinearity of penetration and riser centrelines within 10 mm is a pure geometric tolerance check.
425,annollm,Yes,0.0,,0,1.0,,,Plan collinearity of tread nosings within a flight is verifiable from model geometry alone.
426,annollm,Yes,0.0,,0,1.0,,,"Concentricity of flange and pipe bore is a geometric relation, the gasket clause being only stated intent."
427,annollm,No,0.0,,0,1.0,,,Concentricity of a bolt circle with a planar flange face is geometrically ill-defined and bolt-circle detail is not standard model content.
428,annollm,Yes,0.0,,0,1.0,,,Anchor bolt arrangement about the centroid at equal spacing and radius is one geometric pattern check on modelled elements.
429,annollm,No,0.0,,0,1.0,,,"""Seats uniformly"" is a workmanship condition requiring physical inspection, and it bundles concentricity with a gap limit."
430,annollm,Yes,0.0,,0,1.0,,,"Single geometric relationship between marked space boundaries and the adjacent traffic lane, decidable from model geometry."
431,annollm,Yes,0.0,,0,1.0,,,Single self-contained geometric centring requirement checkable from clear floor space and fixture geometry.
432,annollm,Yes,0.0,,0,1.0,,,Single parallelism condition between modeled clear floor space and mounting wall.
433,annollm,Yes,0.0,,0,1.0,,,Orientation of ramp running slope versus the modeled accessible route is a single computable geometric check.
434,annollm,Yes,0.0,,0,1.0,,,"Single parallelism requirement between tactile strip and kerb line, both modelable."
435,annollm,Yes,0.0,,0,1.0,,,Single dimensional extent requirement measurable against crossing geometry.
436,annollm,Yes,0.0,,0,1.0,,,Landing orientation relative to ramp travel direction is a single geometric relation derivable from the model.
437,annollm,Yes,0.0,,0,1.0,,,"Travel direction is defined by two modeled elements (transfer seat and controls), so slot orientation is computable."
438,annollm,No,0.0,,0,1.0,,,"Uniform bearing and no-shimming outcome is a construction/inspection matter, not derivable from the model."
439,annollm,No,0.0,,0,1.0,,,"""Consistent vertical surface"" is a subjective appearance judgment beyond geometric plumbness."
440,annollm,No,0.0,,0,1.0,,,States two independently failing requirements: minimum width and maximum gradient change at the tangent.
441,annollm,Yes,0.0,,0,1.0,,,Single tangency/no-deflection geometric condition at pipe centreline joints.
442,annollm,Yes,0.0,,0,1.0,,,"Single tangency condition between landing surface and ramp slope, computable from geometry."
443,annollm,No,0.0,,0,1.0,,,"""Equivalent accessible provision"" is a vague qualitative judgment rather than a determinate model check."
444,annollm,No,0.0,,0,1.0,,,"Combines two separable conditions, equal height and identical gripping profile, the latter subjective."
445,annollm,Yes,0.0,,0,1.0,,,Presence of switches on both sides with a defined reach condition is checkable from element placement.
446,annollm,No,0.0,,0,1.0,,,"""Reachable from both sides"" is a subjective usability judgment combined with a separate height limit."
447,annollm,Yes,0.0,,0,1.0,,,Single topological requirement that the door opens directly onto the accessible route without intervening rooms.
448,annollm,Yes,0.0,,0,1.0,,,"Single countable provision of one accessible restroom per elevator-served floor, decidable from the model."
449,annollm,Yes,0.0,,0,1.0,,,Obligation testable from model topology: restroom location relative to accessible route on elevator-served floors.
450,annollm,No,0.0,,0,1.0,,,"Requires a 'listed' certified enclosure and restored fire rating, which needs product certification, not model data."
451,annollm,Yes,0.0,,0,1.0,,,"Core obligation is a measurable 150 mm positional tolerance relative to the ceiling plane, checkable in geometry."
452,annollm,No,0.0,,0,1.0,,,"Compliance depends on listing/certification of the enclosure and preserved rating, not model information."
453,annollm,Yes,0.0,,0,1.0,,,Prohibition on routing cold and hot pipes in one duct or sleeve is decidable from modelled routing; the rest is rationale.
454,annollm,No,0.0,,0,1.0,,,Air leakage of no more than 3% of design flow can only be established by physical testing.
455,annollm,No,0.0,,0,1.0,,,Whether a slip joint accommodates movement without load transfer requires structural analysis and detailing judgment.
456,annollm,No,0.0,,0,1.0,,,A 1.5 kN load and 25 mm deflection limit demand structural load testing or analysis outside the model.
457,annollm,No,0.0,,0,1.0,,,"Recording intervals and 12-month data retention are operational, timed verifications, not model attributes."
458,annollm,Yes,0.0,,0,1.0,,,Openable clear area of at least 1/20 of room floor area is a self-contained geometric calculation.
459,annollm,Yes,0.0,,0,1.0,,,Single explicit 1800 mm minimum width dimension checkable against modelled passing place.
460,annollm,Yes,0.0,,0,1.0,,,Maximum 25 m spacing of passing places along the route is measurable in the model.
461,annollm,Yes,0.0,,0,1.0,,,Concentricity and 5 mm width uniformity of the gap form one geometric check on modelled slab opening.
462,annollm,Yes,0.0,,0,1.0,,,Equality of aisle widths on each side is a direct geometric comparison of modelled dimensions.
463,annollm,No,0.0,,0,1.0,,,"Requires an audit record/document, which is external certification evidence rather than model data."
464,annollm,No,0.0,,0,1.0,,,Heading fragment with no obligation.
465,annollm,No,0.0,,0,1.0,,,Requirement content resides in cited clause 405.7.
466,annollm,No,0.0,,0,1.0,,,Mere cross-reference to section 308 with no self-contained criteria.
467,annollm,No,0.0,,0,1.0,,,Content is deferred to cited section 808.
468,annollm,No,0.0,,0,1.0,,,Cross-reference to section 238 provides no checkable criterion.
469,annollm,No,0.0,,0,1.0,,,"Requirement is delegated to cited clause 303, so the sentence is not self-contained."
470,annollm,No,0.0,,0,1.0,,,Merely cross-references section 225 without stating the requirement.
471,annollm,No,0.0,,0,1.0,,,"Content resides in cited section 231, not in the sentence."
472,annollm,No,0.0,,0,1.0,,,Pure cross-reference to section 239.
473,annollm,No,0.0,,0,1.0,,,Refers to another clause and an external standard (ASME A17.1).
474,annollm,No,0.0,,0,1.0,,,Cross-reference only; substantive criteria are elsewhere.
475,annollm,No,0.0,,0,1.0,,,Grants permission ('shall be permitted') rather than imposing an obligation.
476,annollm,No,0.0,,0,1.0,,,Requirement is contained in cited clause 240.2.
477,annollm,No,0.0,,0,1.0,,,Delegates the criteria to clause 404.3.
478,annollm,No,0.0,,0,1.0,,,Delegates the criteria to clause 404.2.6.
479,annollm,No,0.0,,0,1.0,,,"'Integral part of the seating plan' is a subjective design judgment, not a model-decidable metric."
480,annollm,No,0.0,,0,1.0,,,States an exemption from compliance rather than a checkable obligation.
481,annollm,No,0.0,,0,1.0,,,"Advisory explanatory statement about material behaviour, no obligation."
482,annollm,No,0.0,,0,1.0,,,Clearance values are held in cited clause 404.2.4.
483,annollm,No,0.0,,0,1.0,,,"Maneuvering clearance dimensions are in the referenced clause, not the sentence."
484,annollm,No,0.0,,0,1.0,,,"Permissive allowance, not a mandatory requirement."
485,annollm,No,0.0,,0,1.0,,,"Advisory preference with rationale, not an enforceable obligation."
486,annollm,No,0.0,,0,1.0,,,Exemption clause relieving compliance rather than imposing a requirement.
487,annollm,No,0.0,,0,1.0,,,Requirements deferred to cited clauses 407.2.1 and 309.4.
488,annollm,No,0.0,,0,1.0,,,"Performance goal depending on external golf-car dimensions and functional assessment, not stated criteria."
489,annollm,No,0.0,,0,1.0,,,"Applicability statement deferring to other chapters, no self-contained obligation."
490,annollm,No,0.0,,0,1.0,,,Requirement depends on the cited clause 806.2.3 for the clear floor space criteria.
491,annollm,No,0.0,,0,1.0,,,Exemption/permission that relies on referenced sections 904.3 and 703.7.2.1.
492,annollm,No,0.0,,0,1.0,,,"Advisory recommendation about dexterity, not an enforceable model-checkable obligation."
493,annollm,No,0.0,,0,1.0,,,Scoping sentence whose content lies in referenced sections 227 and 904.
494,annollm,No,0.0,,0,1.0,,,"Explanatory commentary on roll resistance, imposes no requirement."
495,annollm,No,0.0,,0,1.0,,,Definitional statement classifying space as toe clearance rather than imposing a requirement.
496,annollm,No,0.0,,0,1.0,,,Permissive exception ('shall be permitted') rather than an obligation.
497,annollm,No,0.0,,0,1.0,,,Relies on referenced section 902 and the subjective notion of being 'dispersed'.
498,annollm,Yes,0.0,,0,1.0,,,Conditional obligation whose trigger and required TTY provision are both readable from model contents.
499,annollm,No,0.0,,0,1.0,,,"Definitional exclusion describing what is not toe clearance, not an obligation."
500,annollm,No,0.0,,0,1.0,,,Scoping sentence pointing to section 232 for the actual requirements.
501,annollm,No,0.0,,0,1.0,,,'Maximum extent feasible' and 'readily accessible and usable' require subjective judgment beyond the model.
502,annollm,No,0.0,,0,1.0,,,"Advisory list of decision factors, not a requirement and not model-verifiable."
503,annollm,No,0.0,,0,1.0,,,Definition of a destination-oriented elevator system with no obligation.
504,annollm,No,0.0,,0,1.0,,,"Advisory guidance on convenience factors, unverifiable from a model."
505,annollm,No,0.0,,0,1.0,,,Feasibility qualifier and multiple independently failing elements make it non-checkable.
506,annollm,No,0.0,,0,1.0,,,Refers to external ADA and Section 504 regulations and program-level administrative facts.
507,annollm,No,0.0,,0,1.0,,,Encouragement/recommendation with subjective 'equivalent experience' criterion.
508,annollm,No,0.0,,0,1.0,,,"Depends on feasibility judgment, project history dates, and subjective usability assessment."
509,annollm,No,0.0,,0,1.0,,,"Merely cross-references clause 403, not self-contained."
510,annollm,No,0.0,,0,1.0,,,Requirement content resides in cited section 1008.
511,annollm,No,0.0,,0,1.0,,,Pure cross-reference to 1006 with no checkable content.
512,annollm,No,0.0,,0,1.0,,,Defers entirely to section 904.3.
513,annollm,No,0.0,,0,1.0,,,Cross-reference only; no measurable criterion stated.
514,annollm,No,0.0,,0,1.0,,,Content is in cited clause 1008.3.1.
515,annollm,No,0.0,,0,1.0,,,"Conditional cross-reference to 810.3, no explicit criterion."
516,annollm,No,0.0,,0,1.0,,,Refers to section 1003 for the actual requirements.
517,annollm,No,0.0,,0,1.0,,,Cross-reference to 1002.4 without stated parameters.
518,annollm,No,0.0,,0,1.0,,,Requirement content lies in cited 209.2.
519,annollm,No,0.0,,0,1.0,,,Cross-references two clauses and covers two independent items.
520,annollm,No,0.0,,0,1.0,,,Compliance requires physical impact testing per an external ASTM standard.
521,annollm,No,0.0,,0,1.0,,,Alternative cross-references; criteria not in sentence.
522,annollm,No,0.0,,0,1.0,,,Quantity of guest rooms is defined in referenced section 224.
523,annollm,No,0.0,,0,1.0,,,Grants permission rather than imposing an obligation.
524,annollm,No,0.0,,0,1.0,,,Refers wholesale to Chapter 4 for the requirements.
525,annollm,No,0.0,,0,1.0,,,Content deferred to Sections 1009.4.1–1009.4.5.
526,annollm,No,0.0,,0,1.0,,,Cross-reference to a range of sections; no self-contained criterion.
527,annollm,No,0.0,,0,1.0,,,Permissive statement relying on cited clause 902.4.
528,annollm,No,0.0,,0,1.0,,,Requirements for signs are specified in referenced 216.9.
529,annollm,No,0.0,,0,1.0,,,"Compliance is defined only by cited clause 904, not stated in the sentence."
530,annollm,No,0.0,,0,1.0,,,Requirement content resides in cited section 1002.5.
531,annollm,No,0.0,,0,1.0,,,Defers entirely to cited provision 1008.2.6.
532,annollm,No,0.0,,0,1.0,,,Refers to Section 309.4 and includes an in-use obstruction condition not model-decidable.
533,annollm,No,0.0,,0,1.0,,,Substance is in cited section 1008.3.
534,annollm,No,0.0,,0,1.0,,,Requirement is delegated to cited section 308.
535,annollm,No,0.0,,0,1.0,,,Depends on cited section 1008.2.5 for criteria.
536,annollm,No,0.0,,0,1.0,,,"Two separate obligations, each pointing to external clauses."
537,annollm,No,0.0,,0,1.0,,,Depends on project-specific buyer requests outside the model.
538,annollm,No,0.0,,0,1.0,,,Exception requiring subjective demonstration of structural impracticability.
539,annollm,No,0.0,,0,1.0,,,Multiple independent requirements referencing external clauses.
540,annollm,No,0.0,,0,1.0,,,Criteria located in cited section 810.2 and depends on transit designation data.
541,annollm,No,0.0,,0,1.0,,,Vague reference to requirements for the altered element plus existing-condition knowledge.
542,annollm,No,0.0,,0,1.0,,,Needs external fixed-route service data and unspecified dimensional criteria.
543,annollm,No,0.0,,0,1.0,,,Several independent requirements delegated to cited sections 707 and 811.
544,annollm,No,0.0,,0,1.0,,,States an exemption rather than an obligation.
545,annollm,No,0.0,,0,1.0,,,"Exemption, and surface stability/slip resistance is not model-verifiable anyway."
546,annollm,No,0.0,,0,1.0,,,Relies on external table and cited section 1008.4.
547,annollm,No,0.0,,0,1.0,,,"Choice of external standards tied to construction dates, not model data."
548,annollm,No,0.0,,0,1.0,,,Definitional/exclusionary statement referencing another clause.
549,annollm,No,0.0,,0,1.0,,,"Depends on cited sections, external standards and construction dates, not model data."
550,annollm,No,0.0,,0,1.0,,,"Requires external standards (UFAS, 1991 Standards) and historical dates outside the model."
551,annollm,No,0.0,,0,1.0,,,Cites Table 227.2 and 904.3 and bundles several independently failing requirements.
552,annollm,No,0.0,,0,1.0,,,Permissive ('may comply') and reliant on external standards and construction timing.
553,annollm,No,0.0,,0,1.0,,,Not a requirement; a place and date line.
554,annollm,No,0.0,,0,1.0,,,"Section heading, not a whole normative statement."
555,annollm,No,0.0,,0,1.0,,,Fragment/heading with no obligation.
556,annollm,No,0.0,,0,1.0,,,"Section heading, not a requirement."
557,annollm,No,0.0,,0,1.0,,,'Safe and appropriate' is subjective and unmeasurable in a model.
558,annollm,No,0.0,,0,1.0,,,"Permissive statement of options, not an obligation."
559,annollm,No,0.0,,0,1.0,,,"Descriptive fragment about climate, no checkable obligation."
560,annollm,No,0.0,,0,1.0,,,"States an external climatic/design input value, not a model-verifiable obligation."
561,annollm,No,0.0,,0,1.0,,,"Annex title, not a requirement."
562,annollm,No,0.0,,0,1.0,,,Permissive/advisory and requires structural analysis of reversibility.
563,annollm,No,0.0,,0,1.0,,,"Section heading, not a normative sentence."
564,annollm,No,0.0,,0,1.0,,,"Explanatory statement about a calculation method, no obligation."
565,annollm,No,0.0,,0,1.0,,,"Section heading, not a requirement."
566,annollm,Yes,0.0,,0,1.0,,,Prescribes a single explicit design room-temperature value checkable against space parameters.
567,annollm,No,0.0,,0,1.0,,,Permissive and depends on an external annex method.
568,annollm,No,0.0,,0,1.0,,,Scope exception referring to 'the above'; imposes no self-contained requirement.
569,annollm,No,0.0,,0,1.0,,,"Permissive fragment with subjective framing, no checkable obligation."
570,annollm,No,0.0,,0,1.0,,,Vague performance goal ('suitable for their use') requiring subjective judgment.
571,annollm,No,0.0,,0,1.0,,,"Scope/applicability statement, not an obligation on the model."
572,annollm,No,0.0,,0,1.0,,,'Safe and appropriate' is subjective with no measurable criterion.
573,annollm,No,0.0,,0,1.0,,,"Performance goal about safe use requiring judgment/analysis, no verifiable metric."
574,annollm,No,0.0,,0,1.0,,,Exception fragment depending on a preceding clause for its content.
575,annollm,No,0.0,,0,1.0,,,No dimensional threshold given; 'enable assistance' needs subjective assessment.
576,annollm,No,0.0,,0,1.0,,,"Fragmentary climatic adjustment rule requiring external site data, not a model obligation."
577,annollm,No,0.0,,0,1.0,,,"Definitional statement about load values, no self-contained checkable obligation."
578,annollm,No,0.0,,0,1.0,,,Determination method referring to an external standard curve and fire testing.
579,annollm,No,0.0,,0,1.0,,,'Proportionate to loads and goods traffic' needs external project data and judgment.
580,annollm,No,0.0,,0,1.0,,,"Classification heading fragment, no obligation stated."
581,annollm,No,0.0,,0,1.0,,,"Prescribes an energy calculation procedure, not a condition decidable from model geometry alone."
582,annollm,No,0.0,,0,1.0,,,"Definition of indoor climate, not a requirement."
583,annollm,No,0.0,,0,1.0,,,"Definition of recirculation air, not a requirement."
584,annollm,No,0.0,,0,1.0,,,Control design 'in accordance with activities' is subjective and use-dependent.
585,annollm,No,0.0,,0,1.0,,,"Permissive classification fragment, not an enforceable single obligation."
586,annollm,No,0.0,,0,1.0,,,"Disjunctive disposal options depend on external municipal/site data, not model content."
587,annollm,No,0.0,,0,1.0,,,No numeric riser/tread ratio given; 'easy to use' is subjective.
588,annollm,No,0.0,,0,1.0,,,Impermeability of waterproofing can only be confirmed by physical testing/inspection.
589,annollm,No,0.0,,0,1.0,,,"Pure definition of a term, imposing no obligation."
590,annollm,No,0.0,,0,1.0,,,Permissive ('may') and defers to requirements elsewhere in the section.
591,annollm,No,0.0,,0,1.0,,,Explicitly labelled qualitative/subjective and merely permissive ('may require').
592,annollm,No,0.0,,0,1.0,,,Requires hazard judgment/analysis rather than model-derivable criteria.
593,annollm,No,0.0,,0,1.0,,,'Easy to open' is subjective and would need physical testing of operating force.
594,annollm,No,0.0,,0,1.0,,,Depends on external weather data given in Annex 1.
595,annollm,No,0.0,,0,1.0,,,Permissive classification statement requiring fire load density data outside the model.
596,annollm,No,0.0,,0,1.0,,,"Combines separate duct provision and negative-pressure design, the latter needing airflow analysis."
597,annollm,No,0.0,,0,1.0,,,Refers to the respective design documents and site-condition suitability requiring certification.
598,annollm,No,0.0,,0,1.0,,,"Definition of the E-value, not an obligation."
599,annollm,No,0.0,,0,1.0,,,Duty on designers with subjective priority of 'first solution' and site-specific infiltration data.
600,annollm,No,0.0,,0,1.0,,,Defines a difficulty class and relies on subjective judgment of 'exceptionally strict'.
601,annollm,No,0.0,,0,1.0,,,"Definition of calculated delivered energy consumption, no obligation."
602,annollm,No,0.0,,0,1.0,,,Descriptive classification list rather than a checkable obligation.
603,annollm,No,0.0,,0,1.0,,,"Heading/title fragment, not a whole requirement statement."
604,annollm,No,0.0,,0,1.0,,,"Heading/title fragment, not a whole requirement statement."
605,annollm,No,0.0,,0,1.0,,,Relaxation/permission ('need not') rather than an obligation.
606,annollm,No,0.0,,0,1.0,,,Compliance depends on physical testing or empirical analysis.
607,annollm,Yes,0.0,,0,1.0,,,Self-contained mandatory measurement rule decidable from model geometry.
608,annollm,No,0.0,,0,1.0,,,Requires external 'design values' and energy calculation inputs not in the model.
609,annollm,No,0.0,,0,1.0,,,Sentence fragment that merely cites a procedure in an external standard annex.
610,annollm,No,0.0,,0,1.0,,,Definitional statement of load factor values deferring to national choices in SFS-EN 1990.
611,annollm,No,0.0,,0,1.0,,,"Scope statement, not an obligation, and depends entirely on an external standard."
612,annollm,No,0.0,,0,1.0,,,Fragment explicitly requiring project-specific assessment rather than model-based checking.
613,annollm,No,0.0,,0,1.0,,,"Scope statement referring to an external standard, imposing no checkable obligation."
614,annollm,No,0.0,,0,1.0,,,"Requires recommended values from a cited standard, which are not in the sentence."
615,annollm,No,0.0,,0,1.0,,,"Requires recommended values from a cited standard, which are not in the sentence."
616,annollm,No,0.0,,0,1.0,,,"Concerns physical instrument calibration and measurement practice, not model geometry, and bundles several duties."
617,annollm,No,0.0,,0,1.0,,,"Fragment describing case-by-case assessment, not a self-contained obligation."
618,annollm,No,0.0,,0,1.0,,,Requires site-specific acoustic data and design judgment external to the model.
619,annollm,No,0.0,,0,1.0,,,"Conditioned on subjective leakage risk and bundles inspection, repair and replacement access."
620,annollm,No,0.0,,0,1.0,,,"Depends on a project-specific risk assessment, not model data."
621,annollm,No,0.0,,0,1.0,,,Permissive and relies on a physical full-scale fire test.
622,annollm,No,0.0,,0,1.0,,,Mandates a procedural risk assessment process that cannot be verified from a BIM model.
623,annollm,No,0.0,,0,1.0,,,Load values must be taken from cited decrees not contained in the sentence.
624,annollm,No,0.0,,0,1.0,,,"The 'numerical values' are in an external table, and acoustic performance requires testing/analysis."
625,annollm,No,0.0,,0,1.0,,,"Requires dynamic energy simulation with external climate and system data, not a model-only check."
626,annollm,No,0.0,,0,1.0,,,"Assigns responsibility for on-site moisture measurement, a physical inspection matter."
627,annollm,No,0.0,,0,1.0,,,Discretionary authority power involving subjective demandingness and timed evacuation calculation.
628,annollm,No,0.0,,0,1.0,,,Applicability/definitional statement about a factor rather than an obligation on the building.
629,annollm,No,0.0,,0,1.0,,,"Fragmentary annotation citing an external annex, not a self-contained obligation."
630,annollm,No,0.0,,0,1.0,,,"Values must be taken from an external act, so not decidable from the model."
631,annollm,No,0.0,,0,1.0,,,Sentence fragment referring to unspecified external specification.
632,annollm,No,0.0,,0,1.0,,,Fragment describing guidance in an annex rather than imposing a checkable obligation.
633,annollm,No,0.0,,0,1.0,,,"Performance requirement needing external climatic data and thermal analysis, not model geometry."
634,annollm,No,0.0,,0,1.0,,,Definition of design-task difficulty relying on subjective judgment.
635,annollm,No,0.0,,0,1.0,,,"Classificatory definition, not an obligation, and subjectively worded."
636,annollm,No,0.0,,0,1.0,,,Permission conditioned on a designer's expert determination and soil/groundwater data.
637,annollm,No,0.0,,0,1.0,,,"Definition of difficulty category, no checkable obligation."
638,annollm,No,0.0,,0,1.0,,,Definition with subjective criteria about 'special demands'.
639,annollm,No,0.0,,0,1.0,,,Definitional classification requiring subjective assessment.
640,annollm,No,0.0,,0,1.0,,,"Definition of an exceptionally difficult task, subjective and non-obligatory."
641,annollm,No,0.0,,0,1.0,,,Definitional statement with subjective and multi-part criteria.
642,annollm,No,0.0,,0,1.0,,,Obligation delegated entirely to cited clause 216.4.
643,annollm,No,0.0,,0,1.0,,,"Exemption rather than obligation, and depends on operational/security policy."
644,annollm,No,0.0,,0,1.0,,,"Advisory recommendation, not a mandatory requirement."
645,annollm,No,0.0,,0,1.0,,,"Waiver of a requirement, dependent on cited clauses."
646,annollm,No,0.0,,0,1.0,,,References clause 305 and bundles separate location and non-overlap requirements.
647,annollm,No,0.0,,0,1.0,,,"Definitional scoping statement, plus depends on tenant/use information outside the model."
648,annollm,No,0.0,,0,1.0,,,Vague 'dispersed throughout' criterion tied to cited clause 1003.3.1.
649,annollm,No,0.0,,0,1.0,,,States an exemption that hinges on cited clause 240.2.1.2 rather than imposing a self-contained obligation.
650,annollm,No,0.0,,0,1.0,,,"""Comparable"" plus a list of weighed factors requires subjective judgment and external project data."
651,annollm,No,0.0,,0,1.0,,,"Advisory statement about reproduction, not a building requirement."
652,annollm,No,0.0,,0,1.0,,,"Informational/permissive text about obtaining copies, no model-checkable obligation."
653,annollm,No,0.0,,0,1.0,,,Refers compliance to section 302 and bundles a second independent prohibition on level changes.
654,annollm,No,0.0,,0,1.0,,,"Permission (""shall be permitted"") concerning audible output, not a checkable obligation."
655,annollm,No,0.0,,0,1.0,,,Exception depending on cited section 608.4 and concealed wall reinforcement that requires inspection.
656,annollm,No,0.0,,0,1.0,,,Exception relying on cited section 608.3 and hidden reinforcement not verifiable from geometry alone.
657,annollm,No,0.0,,0,1.0,,,"Purely informational guidance with contact details, no obligation."
658,annollm,No,0.0,,0,1.0,,,Exemption conditioned on concealed reinforcement and cited section 607.4.
659,annollm,No,0.0,,0,1.0,,,Bare cross-reference; the actual criteria lie in section 504.
660,annollm,No,0.0,,0,1.0,,,"Content deferred to sections 307 and 602, and two references could fail independently."
661,annollm,No,0.0,,0,1.0,,,Requirement content resides in cited section 407.4.7.1 and subsections.
662,annollm,No,0.0,,0,1.0,,,"Criteria deferred to cited sections 302 and 303, not stated in the sentence."
663,annollm,No,0.0,,0,1.0,,,"Invokes ASME A18.1 and operational conditions (attendant operation, unassisted entry) not verifiable from a model."
664,annollm,No,0.0,,0,1.0,,,Cites sections 609 and 604.5.1 and combines two separately failable requirements.
665,annollm,No,0.0,,0,1.0,,,Definitional/illustrative list of examples rather than an obligation.
666,annollm,No,0.0,,0,1.0,,,"Section heading fragment, not a grammatically whole requirement."
667,annollm,No,0.0,,0,1.0,,,Bare cross-reference to section 611 for the substantive criteria.
668,annollm,No,0.0,,0,1.0,,,"Sign specifications deferred to cited 703.5 and scope depends on ""stations covered by this section""."
669,annollm,No,0.0,,0,1.0,,,Compliance depends on an external cited clause (703.5).
670,annollm,No,0.0,,0,1.0,,,Deeming provision requiring project cost data outside the model.
671,annollm,No,0.0,,0,1.0,,,"States an exemption/permission with occupancy-use conditions, not a checkable obligation."
672,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
673,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
674,annollm,No,0.0,,0,1.0,,,"Chapter heading, not a complete requirement."
675,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
676,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
677,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
678,annollm,No,0.0,,0,1.0,,,"Section heading, not a complete requirement."
679,annollm,No,0.0,,0,1.0,,,"Definition/classification statement imposing no obligation, and 'significant' is subjective."
680,annollm,No,0.0,,0,1.0,,,"Requires designer judgment and multiple non-geometric load factors, not model-verifiable."
681,annollm,No,0.0,,0,1.0,,,"Definition of a term, no obligation."
682,annollm,No,0.0,,0,1.0,,,"Definition of a term, no obligation."
683,annollm,No,0.0,,0,1.0,,,"Definition of a component, no obligation."
684,annollm,No,0.0,,0,1.0,,,"Definition of a product, no obligation."
685,annollm,No,0.0,,0,1.0,,,"Definition of an acoustic metric requiring measurement, no obligation."
686,annollm,No,0.0,,0,1.0,,,"Definition of a term, no obligation."
687,annollm,No,0.0,,0,1.0,,,"Definition referencing performance over an unstated period, no checkable obligation."
688,annollm,No,0.0,,0,1.0,,,"Definition of a calculated metric, imposes no requirement."
689,annollm,No,0.0,,0,1.0,,,"Bare section heading, not a whole requirement statement."
690,annollm,No,0.0,,0,1.0,,,"Administrative exemption relying on external consequence-class classification, not model geometry."
691,annollm,No,0.0,,0,1.0,,,"Administrative statement with undefined limits deferred to building type, no checkable obligation."
692,annollm,No,0.0,,0,1.0,,,"Administrative specification of safety factors referencing an external standard/decree, not verifiable in a BIM model."
693,annollm,No,0.0,,0,1.0,,,"Operational security/access-control obligation requiring judgment and inspection, not model data."
694,annollm,No,0.0,,0,1.0,,,"Administrative provision incorporating external standard values, no self-contained checkable rule."
695,annollm,No,0.0,,0,1.0,,,"Procedural documentation duty by a person, unverifiable from a model."
696,annollm,No,0.0,,0,1.0,,,Conditional cleaning/disinfection process requiring inspection and expert judgment.
697,annollm,No,0.0,,0,1.0,,,"Legal repeal clause, imposes no building requirement."
698,annollm,No,0.0,,0,1.0,,,"Descriptive statement about calculation input data, not an obligation checkable in BIM."
699,annollm,No,0.0,,0,1.0,,,"Scope statement referring to an external standard, not a checkable obligation."
700,annollm,No,0.0,,0,1.0,,,"Applicability/scope provision depending on change of use and risk assessment, not model-checkable."
1,coannotating,Yes,1.0,-0.0,0,5.0,,,room type/occupancy attribute checkable in model
